Pearson_L3I,Pearson_L3S,Pearson_L4I,Pearson_L4S,LogPearson_L3I,LogPearson_L3S,LogPearson_L4I,LogPearson_L4S,LogNormal_L3I,LogNormal_L3S,LogNormal_L4I,LogNormal_L4S,Kappa_L3I,Kappa_L3S,Kappa_L4I,Kappa_L4S,GeneralizedPareto_L3I,GeneralizedPareto_L3S,GeneralizedPareto_L4I,GeneralizedPareto_L4S,GeneralizedLogistic_L3I,GeneralizedLogistic_L3S,GeneralizedLogistic_L4I,GeneralizedLogistic_L4S,GeneralizedGamma_L3I,GeneralizedGamma_L3S,GeneralizedGamma_L4I,GeneralizedGamma_L4S,GEV_L3I,GEV_L3S,GEV_L4I,GEV_L4S,EV1_L3I,EV1_L3S,EV1_L4I,EV1_L4S
,,,,,,,,,,,,,-0.205,,0.2016875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.206,,0.20203,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.207,,0.202374167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.208,,0.20272,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.209,,0.2030675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.21,,0.203416667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.211,,0.2037675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.212,,0.20412,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.213,,0.204474167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.214,,0.20483,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.215,,0.2051875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.216,,0.205546667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.217,,0.2059075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.218,,0.20627,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.219,,0.206634167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.22,,0.207,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.221,,0.2073675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.222,,0.207736667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.223,,0.2081075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.224,,0.20848,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.225,,0.208854167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.226,,0.20923,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.227,,0.2096075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.228,,0.209986667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.229,,0.2103675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.23,,0.21075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.231,,0.211134167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.232,,0.21152,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.233,,0.2119075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.234,,0.212296667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.235,,0.2126875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.236,,0.21308,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.237,,0.213474167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.238,,0.21387,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.239,,0.2142675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.24,,0.214666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.241,,0.2150675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.242,,0.21547,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.243,,0.215874167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.244,,0.21628,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.245,,0.2166875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.246,,0.217096667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.247,,0.2175075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.248,,0.21792,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.249,,0.218334167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.25,,0.21875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.251,,0.2191675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.252,,0.219586667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.253,,0.2200075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.254,,0.22043,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.255,,0.220854167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.256,,0.22128,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.257,,0.2217075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.258,,0.222136667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.259,,0.2225675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.26,,0.223,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.261,,0.223434167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.262,,0.22387,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.263,,0.2243075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.264,,0.224746667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.265,,0.2251875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.266,,0.22563,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.267,,0.226074167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.268,,0.22652,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.269,,0.2269675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.27,,0.227416667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.271,,0.2278675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.272,,0.22832,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.273,,0.228774167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.274,,0.22923,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.275,,0.2296875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.276,,0.230146667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.277,,0.2306075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.278,,0.23107,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.279,,0.231534167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.28,,0.232,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.281,,0.2324675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.282,,0.232936667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.283,,0.2334075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.284,,0.23388,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.285,,0.234354167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.286,,0.23483,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.287,,0.2353075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.288,,0.235786667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.289,,0.2362675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.29,,0.23675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.291,,0.237234167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.292,,0.23772,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.293,,0.2382075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.294,,0.238696667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.295,,0.2391875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.296,,0.23968,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.297,,0.240174167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.298,,0.24067,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.299,,0.2411675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.3,,0.241666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.301,,0.2421675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.302,,0.24267,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.303,,0.243174167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.304,,0.24368,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.305,,0.2441875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.306,,0.244696667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.307,,0.2452075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.308,,0.24572,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.309,,0.246234167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.31,,0.24675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.311,,0.2472675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.312,,0.247786667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.313,,0.2483075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.314,,0.24883,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.315,,0.249354167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.316,,0.24988,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.317,,0.2504075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.318,,0.250936667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.319,,0.2514675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.32,,0.252,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.321,,0.252534167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.322,,0.25307,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.323,,0.2536075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.324,,0.254146667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.325,,0.2546875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.326,,0.25523,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.327,,0.255774167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.328,,0.25632,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.329,,0.2568675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.33,,0.257416667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.331,,0.2579675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.332,,0.25852,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.333,,0.259074167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.334,,0.25963,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.335,,0.2601875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.336,,0.260746667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.337,,0.2613075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.338,,0.26187,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.339,,0.262434167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.34,,0.263,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.341,,0.2635675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.342,,0.264136667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.343,,0.2647075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.344,,0.26528,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.345,,0.265854167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.346,,0.26643,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.347,,0.2670075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.348,,0.267586667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.349,,0.2681675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.35,,0.26875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.351,,0.269334167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.352,,0.26992,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.353,,0.2705075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.354,,0.271096667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.355,,0.2716875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.356,,0.27228,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.357,,0.272874167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.358,,0.27347,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.359,,0.2740675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.36,,0.274666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.361,,0.2752675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.362,,0.27587,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.363,,0.276474167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.364,,0.27708,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.365,,0.2776875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.366,,0.278296667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.367,,0.2789075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.368,,0.27952,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.369,,0.280134167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.37,,0.28075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.371,,0.2813675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.372,,0.281986667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.373,,0.2826075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.374,,0.28323,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.375,,0.283854167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.376,,0.28448,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.377,,0.2851075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.378,,0.285736667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.379,,0.2863675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.38,,0.287,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.381,,0.287634167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.382,,0.28827,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.383,,0.2889075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.384,,0.289546667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.385,,0.2901875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.386,,0.29083,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.387,,0.291474167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.388,,0.29212,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.389,,0.2927675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.39,,0.293416667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.391,,0.2940675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.392,,0.29472,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.393,,0.295374167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.394,,0.29603,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.395,,0.2966875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.396,,0.297346667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.397,,0.2980075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.398,,0.29867,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.399,,0.299334167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.4,,0.3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.401,,0.3006675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.402,,0.301336667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.403,,0.3020075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.404,,0.30268,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.405,,0.303354167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.406,,0.30403,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.407,,0.3047075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.408,,0.305386667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.409,,0.3060675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.41,,0.30675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.411,,0.307434167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.412,,0.30812,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.413,,0.3088075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.414,,0.309496667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.415,,0.3101875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.416,,0.31088,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.417,,0.311574167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.418,,0.31227,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.419,,0.3129675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.42,,0.313666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.421,,0.3143675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.422,,0.31507,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.423,,0.315774167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.424,,0.31648,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.425,,0.3171875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.426,,0.317896667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.427,,0.3186075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.428,,0.31932,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.429,,0.320034167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.43,,0.32075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.431,,0.3214675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.432,,0.322186667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.433,,0.3229075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.434,,0.32363,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.435,,0.324354167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.436,,0.32508,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.437,,0.3258075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.438,,0.326536667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.439,,0.3272675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.44,,0.328,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.441,,0.328734167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.442,,0.32947,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.443,,0.3302075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.444,,0.330946667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.445,,0.3316875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.446,,0.33243,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.447,,0.333174167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.448,,0.33392,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.449,,0.3346675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.45,,0.335416667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.451,,0.3361675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.452,,0.33692,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.453,,0.337674167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.454,,0.33843,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.455,,0.3391875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.456,,0.339946667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.457,,0.3407075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.458,,0.34147,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.459,,0.342234167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.46,,0.343,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.461,,0.3437675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.462,,0.344536667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.463,,0.3453075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.464,,0.34608,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.465,,0.346854167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.466,,0.34763,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.467,,0.3484075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.468,,0.349186667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.469,,0.3499675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.47,,0.35075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.471,,0.351534167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.472,,0.35232,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.473,,0.3531075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.474,,0.353896667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.475,,0.3546875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.476,,0.35548,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.477,,0.356274167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.478,,0.35707,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.479,,0.3578675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.48,,0.358666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.481,,0.3594675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.482,,0.36027,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.483,,0.361074167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.484,,0.36188,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.485,,0.3626875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.486,,0.363496667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.487,,0.3643075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.488,,0.36512,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.489,,0.365934167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.49,,0.36675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.491,,0.3675675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.492,,0.368386667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.493,,0.3692075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.494,,0.37003,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.495,,0.370854167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.496,,0.37168,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.497,,0.3725075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.498,,0.373336667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.499,,0.3741675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.5,,0.375,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.501,,0.375834167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.502,,0.37667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.503,,0.3775075,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.504,,0.378346667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.505,,0.3791875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.506,,0.38003,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.507,,0.380874167,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.508,,0.38172,,,,,,,,,,,,,,,,,,,,
